Name,Address,City,State,Zip,Discount,Discount_Detail,Link,Latitude,Longitude,Precision,Category1,Category2,Category3,Category4,
Chocolati Cafe,7810 E. Greenlake Dr. N.,Seattle,WA,98103,50% Off Food/Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Chocolati_Cafe/coupon/00312539003RED01068678EPC00496999PRD00000001.html,47.685408,-122.336039,address,Dining,Coffee House,,,
Chocolati Cafe,8319 Greenwood Ave. N.,Seattle,WA,98103,50% Off Food/Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Chocolati_Cafe/coupon/00312539003RED01068679EPC00496999PRD00000001.html,47.689314,-122.355454,address,Dining,Coffee House,,,
Tully's Coffee,2676 Alki Ave SW,Seattle,WA,98116,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236509EPC00496999PRD00000001.html,47.579523,-122.408809,address,Dining,Coffee House,,,
Hotwire Online Coffeehouse,4410 California Ave. S.W.,Seattle,WA,98116,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Hotwire_Online_Coffeehouse/coupon/00306670003RED00712527EPC00497999PRD00000056.html,47.564367,-122.386581,address,Dining,Coffee House,,,
Tully's Coffee,4400 Rainier Ave S,Seattle,WA,98118,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236519EPC00496999PRD00000001.html,47.563993,-122.288006,address,Dining,Coffee House,,,
Tully's Coffee,8805 Points Dr NE,Clyde Hill,WA,98004,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236492EPC00496999PRD00000001.html,47.635672,-122.222526,address,Dining,Coffee House,,,
Tully's Coffee,7810 SE 27th St,Mercer Island,WA,98040,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236474EPC00496999PRD00000001.html,47.586851,-122.233259,address,Dining,Coffee House,,,
Tully's Coffee,4205 SW Morgan St,Seattle,WA,98136,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236512EPC00496999PRD00000001.html,47.544757,-122.385893,address,Dining,Coffee House,,,
Tully's Coffee,2002 Bellevue Square Mall,Bellevue,WA,98004,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236508EPC00496999PRD00000001.html,47.61735,-122.201823,address,Dining,Coffee House,,,
Tully's Coffee,700 Bellevue Way NE Ste 140,Bellevue,WA,98004,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236525EPC00496999PRD00000001.html,47.61654,-122.201573,address,Dining,Coffee House,,,
Tully's Coffee,10500 NE 8th St,Bellevue,WA,98004,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236476EPC00496999PRD00000001.html,47.617508,-122.200386,address,Dining,Coffee House,,,
Caffe Ladro,7011 California Ave. S.W.,Seattle,WA,98136,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED00671690EPC00496999PRD00000001.html,47.540583,-122.387428,address,Dining,Coffee House,,,
Caffe Ladro,333 108th Ave. N.E.,Bellevue,WA,98004,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED01287034EPC00496999PRD00000001.html,47.613241,-122.196374,address,Dining,Coffee House,,,
Tully's Coffee,10812 Main St,Bellevue,WA,98004,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236517EPC00496999PRD00000001.html,47.610242,-122.195841,address,Dining,Coffee House,,,
Caffe Ladro,104 Central Way,Kirkland,WA,98033,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED01120503EPC00496999PRD00000001.html,47.676538,-122.207698,address,Dining,Coffee House,,,
Tully's Coffee,164 Lake St S,Kirkland,WA,98033,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236478EPC00496999PRD00000001.html,47.674665,-122.205957,address,Dining,Coffee House,,,
St. James Espresso,355 Kirkland Ave,Kirkland,WA,98033,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/St_James_Espresso/coupon/00313791003RED01179587EPC00497999PRD00000001.html,47.675379,-122.202538,address,Dining,Coffee House,,,
Tully's Coffee,13100 NE 70th Pl,Kirkland,WA,98033,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236495EPC00496999PRD00000001.html,47.667257,-122.165271,address,Dining,Coffee House,,,
Jitters,4004 128th Ave. S.E.,Bellevue,WA,98006,50% Off Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Jitters/coupon/00300214003RED00000540EPC00496999PRD00000001.html,47.574232,-122.169349,address,Dining,Coffee House,,,
Jitters,2200 148th Ave. N.E.,Redmond,WA,98052,50% Off Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Jitters/coupon/00300214003RED00000539EPC00496999PRD00000001.html,47.630016,-122.143044,address,Dining,Coffee House,,,
Tully's Coffee,6702 NE Bothell Way,Kenmore,WA,98028,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236480EPC00496999PRD00000001.html,47.758632,-122.251741,address,Dining,Coffee House,,,
Tully's Coffee,3080 148th Ave SE Ste 113,Bellevue,WA,98007,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236498EPC00496999PRD00000001.html,47.581364,-122.141571,address,Dining,Coffee House,,,
Village Yarn & Tea Shop,19500 Bellinger Way NE; Suite 110,Shoreline,WA,98155,50% Off Food/Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Village_Yarn__Tea_Shop/coupon/00313763003RED01180261EPC00497999PRD00000001.html,47.770413,-122.302976,address,Dining,Coffee House,,,
Tully's Coffee,2810 160th Pl NE,Bellevue,WA,98008,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236530EPC00496999PRD00000001.html,47.635327,-122.126157,address,Dining,Coffee House,,,
Soul Food Books & Cafe,15748 Redmond Way,Redmond,WA,98052,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Soul_Food_Books__Cafe/coupon/00313702003RED01179276EPC00497999PRD00000001.html,47.674378,-122.129929,address,Dining,Coffee House,,,
Tully's Coffee,16349 NE 74th St,Redmond,WA,98052,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236504EPC00496999PRD00000001.html,47.670605,-122.122167,address,Dining,Coffee House,,,
Tully's Coffee,8862 161st Ave NE,Redmond,WA,98052,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236500EPC00496999PRD00000001.html,47.68107,-122.125304,address,Dining,Coffee House,,,
Cafe Village Espresso,17716 Bothell Way N.E.,Bothell,WA,98011,2-for-1 Menu Item,FREE MENU ITEM,http://seattle.entertainment.com/discount/Cafe_Village_Espresso/coupon/00309168003RED00917233EPC00496999PRD00000001.html,47.756398,-122.21181,address,Dining,Coffee House,,,
Caffe Ladro,18610 Bothell Way N.E.,Bothell,WA,98011,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED00868806EPC00496999PRD00000001.html,47.762691,-122.207328,address,Dining,Coffee House,,,
Simply Fresh Bakery,2828 Sunset Ln. NE,Renton,WA,98056,50% Off Baked Goods,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Simply_Fresh_Bakery/coupon/00314712003RED01251277EPC00497999PRD00000001.html,47.500944,-122.18085,address,Dining,Coffee House,,,
Tully's Coffee,14481 Woodinville Redmond Rd NE,Woodinville,WA,98072,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236502EPC00496999PRD00000001.html,47.732318,-122.141825,address,Dining,Coffee House,,,
Liberty Cafe,926 S. 3rd Street,Renton,WA,98057,50% Off Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Liberty_Cafe/coupon/00314651003RED01248223EPC00497999PRD00000001.html,47.479808,-122.205051,address,Dining,Coffee House,,,
Caffe Ladro,8403 Main St.,Edmonds,WA,98026,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED00868808EPC00496999PRD00000001.html,47.807031,-122.346582,address,Dining,Coffee House,,,
Tully's Coffee,210 5th Ave S,Edmonds,WA,98020,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236511EPC00496999PRD00000001.html,47.808817,-122.377634,address,Dining,Coffee House,,,
Tully's Coffee,22615 Bothell Everett Hwy,Bothell,WA,98021,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236490EPC00496999PRD00000001.html,47.792118,-122.21577,address,Dining,Coffee House,,,
Aloha Cafe,6808 196th St. S.W.,Lynnwood,WA,98036,2-for-1 Menu Item,FREE MENU ITEM,http://seattle.entertainment.com/discount/Aloha_Cafe/coupon/00311249003RED00945383EPC00497999PRD00000001.html,47.821201,-122.325331,address,Dining,Coffee House,,,
Caffe Ladro,6314 - 196th St. SW.,Lynnwood,WA,98036,2-for-1 Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Ladro/coupon/00315119003RED01120502EPC00496999PRD00000001.html,47.8211,-122.318557,address,Dining,Coffee House,,,
Tully's Coffee,22631 NE Inglewood Hill Rd,Sammamish,WA,98074,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236501EPC00496999PRD00000001.html,47.615547,-122.03751,address,Dining,Coffee House,,,
Tully's Coffee,1171 NW Sammamish Rd,Issaquah,WA,98027,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236483EPC00496999PRD00000001.html,47.551821,-122.057683,address,Dining,Coffee House,,,
Coffee Oasis,822 Burwell St,Bremerton,WA,98337,50% Off Beverage,50% OFF,http://seattle.entertainment.com/discount/Coffee_Oasis/coupon/05005032050RED01268677EPC00497999PRD00000001.html,47.565139,-122.631843,address,Dining,Coffee House,,,
Tully's Coffee,4800 Jackson Ave SE,Port Orchard,WA,98366,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236515EPC00496999PRD00000001.html,47.50565,-122.610274,address,Dining,Coffee House,,,
Java Hut Espresso,3609 164th St. SW,Lynnwood,WA,98087,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Java_Hut_Espresso/coupon/00314385003RED01234735EPC00497999PRD00000001.html,47.850195,-122.282128,address,Dining,Coffee House,,,
Christale's Java Hut,6721 Kitsap Way Ste B,Bremerton,WA,98312,50% Off Beverage,UP TO 50% OFF,http://seattle.entertainment.com/discount/Christales_Java_Hut/coupon/05004965050RED01263025EPC00497999PRD00000001.html,47.579441,-122.704031,address,Dining,Coffee House,,,
Wild Wheat Bakery Cafe & Restaurant,202 1st Ave. S.,Kent,WA,98032,Special Value,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Wild_Wheat_Bakery_Cafe__Restaurant/coupon/00301333003RED00652546EPC00496999PRD00000001.html,47.380784,-122.23334,address,Dining,Coffee House,,,
Tully's Coffee,13314 Bothell Everett Hwy,Mill Creek,WA,98012,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236489EPC00496999PRD00000001.html,47.876411,-122.21262,address,Dining,Coffee House,,,
Celtic Coffee Shop & Deli,11601 Harbour Pointe Blvd. Ste E,Mukilteo,WA,98275,2-for-1 Discount,UP TO $3.00 VALUE,http://seattle.entertainment.com/discount/Celtic_Coffee_Shop__Deli/coupon/00317269003RED01378755EPC00497999PRD00000001.html,47.894024,-122.311073,address,Dining,Coffee House,,,
Tully's Coffee,3003 W Casino Rd,Everett,WA,98204,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236529EPC00496999PRD00000001.html,47.920253,-122.269739,address,Dining,Coffee House,,,
Simply Sweet Cupcakes,12065 1st Street,Snohomish,WA,98290,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Simply_Sweet_Cupcakes/coupon/00316764003RED01355187EPC00497999PRD00000056.html,47.91424,-122.106459,address,Dining,Coffee House,,,
Tully's Coffee,202 N Division St,Auburn,WA,98001,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236526EPC00496999PRD00000001.html,47.309189,-122.229718,address,Dining,Coffee House,,,
Tully's Coffee,33610 21st Ave SW,Federal Way,WA,98023,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236491EPC00496999PRD00000001.html,47.300422,-122.360718,address,Dining,Coffee House,,,
Beetlejuice Java Cafe,707 Pine Avenue,Snohomish,WA,98290,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Beetlejuice_Java_Cafe/coupon/00317243003RED01376441EPC00497999PRD00000056.html,47.920486,-122.085285,address,Dining,Coffee House,,,
The Coffee Corral,22715 S.R. 2,Monroe,WA,98272,50% Off Total Bill,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/The_Coffee_Corral/coupon/00305592003RED00817050EPC00497999PRD00000001.html,47.855853,-121.925039,address,Dining,Coffee House,,,
Tully's Coffee,2707 Colby Ave,Everett,WA,98201,2-for-1 Discount,FREE FLAVORED LATTE,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314423003RED01236481EPC00496999PRD00000001.html,47.981766,-122.208353,address,Dining,Coffee House,,,
Tully's Coffee,2312 N 30th St,Tacoma,WA,98403,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236505EPC00496999PRD00000001.html,47.27463,-122.467171,address,Dining,Coffee House,,,
Tully's Coffee,24 N Tacoma Ave,Tacoma,WA,98403,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314426003RED01236513EPC00496999PRD00000001.html,47.264146,-122.447595,address,Dining,Coffee House,,,
Tully's Coffee,764 Broadway,Tacoma,WA,98402,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236514EPC00496999PRD00000001.html,47.256194,-122.440972,address,Dining,Coffee House,,,
Tully's Coffee,1427 Pacific Ave,Tacoma,WA,98402,50% Off Discount,50% OFF,http://seattle.entertainment.com/discount/Tullys_Coffee/coupon/00314429003RED01236506EPC00496999PRD00000001.html,47.249998,-122.4377,address,Dining,Coffee House,,,
Mocha Java Central,4221 Pacific Hwy. E.,Fife,WA,98424,20% Off Beverage,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Mocha_Java_Central/coupon/05002946050RED00918888EPC00497999PRD00000056.html,47.243263,-122.372435,address,Dining,Coffee House,,,
Espresso Yourself,1009 Regents Blvd.,Fircrest,WA,98466,20% Off Beverage,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Espresso_Yourself/coupon/05002952050RED00918902EPC00497999PRD00000056.html,47.23906,-122.516732,address,Dining,Coffee House,,,
Doc's Dream Cafe,27927 Florence Acres Rd.,Monroe,WA,98272,2-for-1 Menu Item,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Docs_Dream_Cafe/coupon/00314096003RED01206149EPC00496999PRD00000001.html,47.881602,-121.857527,address,Dining,Coffee House,,,
Dutch Bakery Inc.,1513 3rd Street,Marysville,WA,98270,2-for-1 Discount,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Dutch_Bakery_Inc/coupon/00315025003RED01272913EPC00497999PRD00000001.html,48.050952,-122.176764,address,Dining,Coffee House,,,
Bagel Boyz Bistro,109 S Meridian,Puyallup,WA,98371,20% Off Food,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Bagel_Boyz_Bistro/coupon/05004827050RED01246188EPC00497999PRD00000056.html,47.19165,-122.293541,address,Dining,Coffee House,,,
Bambrew Espresso,804 Cedar Ave,Marysville,WA,98270,2-for-1 Discount,UP TO $4.00 VALUE,http://seattle.entertainment.com/discount/Bambrew_Espresso/coupon/00316901003RED01371057EPC00497999PRD00000001.html,48.055741,-122.180328,address,Dining,Coffee House,,,
Pioneer Bakery,120 S. Meridian,Puyallup,WA,98371,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Pioneer_Bakery/coupon/05005092050RED01274613EPC00497999PRD00000056.html,47.191569,-122.293904,address,Dining,Coffee House,,,
Caffe Adamo,109 35th Ave SE Suite B,Puyallup,WA,98374,20% Off Beverage,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Caffe_Adamo/coupon/05004812050RED01245446EPC00497999PRD00000056.html,47.158627,-122.291787,address,Dining,Coffee House,,,
PJ's Espresso,13901 Smokey Point Blvd.,Marysville,WA,98271,50% Off Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/PJs_Espresso/coupon/00315051003RED01273498EPC00497999PRD00000001.html,48.121715,-122.182916,address,Dining,Coffee House,,,
Coastal Vie Espresso,8801 SR 532,Stanwood,WA,98292,20% Off Beverage,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Coastal_Vie_Espresso/coupon/97002401970RED01372208EPC00497999PRD00000056.html,48.240046,-122.352536,address,Dining,Coffee House,,,
Scandia Coffee House,9808 Hwy. 532,Stanwood,WA,98292,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Scandia_Coffee_House/coupon/00313523003RED01170192EPC00497999PRD00000056.html,48.240299,-122.366348,address,Dining,Coffee House,,,
Fusion Smoothie,791 SE Fidalgo Ave,Oak Harbor,WA,98277,20% Off Discount,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Fusion_Smoothie/coupon/97002485970RED01373925EPC00497999PRD00000056.html,48.289152,-122.647474,address,Dining,Coffee House,,,
The Bagel Deli,340 15th Ave. E.,Seattle,WA,98112,50% Off Total Bill,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/The_Bagel_Deli/coupon/00305532003RED00793825EPC00497999PRD00000001.html,47.621403,-122.312466,address,Dining,Coffee House,Bakery,,
Simply Fresh Bakery,2828 Sunset Ln. NE,Renton,WA,98056,50% Off Baked Goods,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Simply_Fresh_Bakery/coupon/00314712003RED01251277EPC00497999PRD00000001.html,47.500944,-122.18085,address,Dining,Coffee House,Bakery,,
Wild Wheat Bakery Cafe & Restaurant,202 1st Ave. S.,Kent,WA,98032,Special Value,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Wild_Wheat_Bakery_Cafe__Restaurant/coupon/00301333003RED00652546EPC00496999PRD00000001.html,47.380784,-122.23334,address,Dining,Coffee House,Bakery,,
Simply Sweet Cupcakes,12065 1st Street,Snohomish,WA,98290,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Simply_Sweet_Cupcakes/coupon/00316764003RED01355187EPC00497999PRD00000056.html,47.91424,-122.106459,address,Dining,Coffee House,Bakery,,
Dutch Bakery Inc.,1513 3rd Street,Marysville,WA,98270,2-for-1 Discount,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Dutch_Bakery_Inc/coupon/00315025003RED01272913EPC00497999PRD00000001.html,48.050952,-122.176764,address,Dining,Coffee House,Bakery,,
